44.0	40.0	71.9	61.8	32.0	1.6	0.0
43.9	39.9	71.8	61.6	32.0	1.6	0.0
43.9	39.9	71.7	61.8	32.0	1.6	0.0
43.9	39.8	71.5	61.6	32.0	1.6	0.0
43.8	39.9	71.5	61.5	32.0	1.6	0.0
43.8	39.7	71.4	61.5	32.0	1.6	0.0
43.8	39.7	71.2	61.5	32.0	1.6	0.0
43.7	39.8	71.1	61.3	32.0	1.6	0.0
43.7	39.8	71.1	61.2	32.0	1.6	0.0
43.8	39.7	70.9	61.2	32.0	1.6	0.0
43.6	39.8	70.8	61.1	32.0	1.6	0.0
43.6	39.8	70.7	61.0	32.0	1.5	0.0
43.6	39.7	70.7	61.1	32.0	1.5	0.0
43.5	39.7	70.6	60.9	32.0	1.5	0.0
43.5	39.7	70.4	60.8	32.0	1.5	0.0
43.5	39.7	70.3	60.7	32.1	1.5	0.0
43.6	39.6	70.4	60.7	32.0	1.5	0.0
43.4	39.6	70.1	60.6	32.0	1.5	0.0
43.3	39.5	70.1	60.6	32.0	1.5	0.0
43.4	39.6	70.0	60.5	32.0	1.5	0.0
43.4	39.6	69.8	60.4	32.0	1.5	0.0
43.3	39.5	69.8	60.5	32.0	1.5	0.0
43.2	39.5	69.7	60.4	32.0	1.5	0.0
43.2	39.6	69.7	60.2	32.0	1.5	0.0
43.2	39.5	69.5	60.2	32.1	1.5	0.0
43.2	39.4	69.4	60.0	32.0	1.5	0.0
43.1	39.5	69.3	60.0	32.0	1.5	0.0
43.2	39.4	69.2	59.8	32.0	1.5	0.0
43.1	39.5	69.2	59.9	32.0	1.5	0.0
43.1	39.4	69.1	59.8	32.0	1.5	0.0
43.0	39.4	68.9	59.7	32.0	1.5	0.0
43.1	39.4	68.9	59.7	32.0	1.5	0.0
43.1	39.3	68.8	59.5	32.0	1.5	0.0
43.1	39.3	68.5	59.5	32.0	1.5	0.0
42.9	39.4	68.5	59.5	32.0	1.5	0.0
43.0	39.4	68.5	59.3	32.0	1.5	0.0
43.0	39.3	68.4	59.3	32.0	1.5	0.0
43.0	39.3	68.3	59.2	32.0	1.5	0.0
42.9	39.3	68.1	59.1	32.0	1.4	0.0
42.9	39.2	68.1	59.2	32.0	1.4	0.0
42.8	39.2	68.0	59.1	32.0	1.4	0.0
42.8	39.2	68.1	59.0	32.0	1.4	0.0
42.8	39.2	67.7	58.8	32.0	1.4	0.0
42.7	39.2	67.8	58.8	32.0	1.4	0.0
42.8	39.1	67.7	58.7	32.0	1.4	0.0
42.7	39.2	67.6	58.7	32.0	1.4	0.0
42.7	39.1	67.5	58.6	32.0	1.4	0.0
42.5	39.0	67.4	58.5	32.0	1.4	0.0
42.6	39.0	67.3	58.5	32.0	1.4	0.0
42.5	38.9	67.1	58.5	32.0	1.4	0.0
42.7	39.0	67.2	58.4	32.0	1.4	0.0
42.5	39.0	67.2	58.3	32.0	1.4	0.0
42.5	38.9	67.0	58.2	32.0	1.4	0.0
42.4	39.0	66.9	58.2	32.0	1.4	0.0
42.4	38.9	66.7	58.2	32.0	1.4	0.0
42.3	38.9	66.7	58.0	32.0	1.4	0.0
42.4	38.9	66.6	57.9	32.0	1.4	0.0
42.4	38.9	66.5	57.9	32.0	1.4	0.0
42.3	38.9	66.4	57.9	32.0	1.4	0.0
42.4	38.8	66.3	57.8	32.0	1.4	0.0
42.2	38.8	66.3	57.7	31.9	1.4	0.0
42.2	38.9	66.1	57.7	32.0	1.4	0.0
42.2	38.8	66.1	57.5	32.0	1.4	0.0
42.2	38.7	66.0	57.6	32.0	1.4	0.0
42.1	38.8	65.9	57.4	32.0	1.4	0.0
42.1	38.7	65.9	57.4	32.0	1.4	0.0
42.2	38.7	65.7	57.3	32.0	1.4	0.0
42.1	38.8	65.6	57.2	32.0	1.3	0.0
42.0	38.6	65.6	57.2	32.0	1.3	0.0
42.0	38.8	65.5	57.2	32.0	1.3	0.0
42.0	38.7	65.4	57.0	32.0	1.3	0.0
42.0	38.6	65.5	57.0	32.0	1.3	0.0
42.0	38.7	65.3	56.9	32.0	1.3	0.0
42.0	38.6	65.1	56.9	32.0	1.3	0.0
42.0	38.6	65.1	56.7	32.0	1.3	0.0
41.9	38.5	65.0	56.8	32.0	1.3	0.0
41.9	38.6	65.0	56.8	32.0	1.3	0.0
41.9	38.6	64.9	56.6	32.0	1.3	0.0
41.8	38.6	64.8	56.5	32.0	1.3	0.0
41.8	38.5	64.7	56.6	32.0	1.3	0.0
41.8	38.5	64.6	56.4	32.0	1.3	0.0
41.8	38.4	64.6	56.4	32.0	1.3	0.0
41.7	38.5	64.4	56.4	32.0	1.3	0.0
41.6	38.5	64.4	56.2	32.0	1.3	0.0
41.6	38.4	64.3	56.2	32.0	1.3	0.0
41.6	38.4	64.1	56.2	32.0	1.3	0.0
41.7	38.4	64.1	56.1	32.0	1.3	0.0
41.6	38.4	64.1	56.0	32.0	1.3	0.0
41.6	38.4	63.9	55.9	32.0	1.3	0.0
41.5	38.3	63.8	55.9	32.0	1.3	0.0
41.5	38.4	63.8	55.9	32.0	1.3	0.0
41.6	38.4	63.8	55.7	32.0	1.3	0.0
41.5	38.3	63.6	55.7	32.0	1.3	0.0
41.5	38.2	63.6	55.7	32.0	1.3	0.0
41.4	38.3	63.5	55.6	32.0	1.3	0.0
41.4	38.3	63.4	55.5	32.0	1.3	0.0
41.4	38.3	63.4	55.5	32.0	1.3	0.0
41.5	38.2	63.2	55.4	32.0	1.3	0.0
41.4	38.3	63.2	55.4	32.0	1.2	0.0
41.4	38.3	63.1	55.4	32.0	1.2	0.0
41.3	38.2	63.1	55.3	32.0	1.2	0.0
41.3	38.2	63.0	55.2	32.0	1.2	0.0
41.2	38.2	62.8	55.1	32.0	1.2	0.0
41.3	38.2	62.9	55.1	31.9	1.2	0.0
