41.1	38.2	62.3	54.7	32.0	1.5	0.0
41.0	38.1	62.1	54.6	32.0	1.5	0.0
41.0	38.0	62.0	54.5	32.0	1.5	0.0
41.0	37.9	61.8	54.4	32.0	1.5	0.0
40.9	37.9	61.6	54.3	32.0	1.5	0.0
40.9	37.9	61.5	54.1	32.0	1.5	0.0
40.9	37.9	61.5	54.1	32.0	1.5	0.0
40.8	37.9	61.2	54.0	32.0	1.5	0.0
40.8	37.9	61.2	53.8	32.0	1.5	0.0
40.7	37.8	60.9	53.7	32.0	1.4	0.0
40.6	37.8	60.9	53.7	32.0	1.4	0.0
40.6	37.8	60.8	53.6	32.0	1.4	0.0
40.6	37.7	60.6	53.4	32.0	1.4	0.0
40.5	37.7	60.3	53.4	32.0	1.4	0.0
40.6	37.7	60.3	53.2	32.0	1.4	0.0
40.5	37.7	60.1	53.1	32.0	1.4	0.0
40.4	37.7	60.0	53.0	32.0	1.4	0.0
40.4	37.6	59.7	52.9	32.0	1.4	0.0
40.3	37.5	59.7	52.7	32.0	1.4	0.0
40.3	37.5	59.7	52.6	32.0	1.4	0.0
40.2	37.4	59.4	52.6	32.0	1.4	0.0
40.1	37.4	59.3	52.4	32.0	1.4	0.0
40.2	37.3	59.2	52.3	32.0	1.4	0.0
40.2	37.4	59.1	52.3	32.0	1.4	0.0
40.1	37.4	58.9	52.2	32.0	1.3	0.0
40.1	37.4	58.8	52.1	32.0	1.3	0.0
40.0	37.4	58.6	51.9	32.0	1.3	0.0
40.0	37.3	58.5	51.8	32.0	1.3	0.0
40.0	37.3	58.4	51.8	32.0	1.3	0.0
39.9	37.3	58.2	51.7	32.0	1.3	0.0
39.8	37.2	58.2	51.5	32.0	1.3	0.0
39.7	37.1	58.0	51.4	32.0	1.3	0.0
39.7	37.2	57.9	51.4	32.0	1.3	0.0
39.7	37.2	57.7	51.3	32.0	1.3	0.0
39.7	37.2	57.5	51.1	32.0	1.3	0.0
39.6	37.0	57.5	51.1	32.0	1.3	0.0
39.6	37.1	57.3	51.0	32.0	1.3	0.0
39.6	37.0	57.1	50.9	32.0	1.3	0.0
39.5	36.9	57.1	50.9	32.0	1.3	0.0
39.5	37.0	57.0	50.8	32.0	1.2	0.0
39.5	37.0	56.8	50.7	32.0	1.2	0.0
39.5	36.9	56.8	50.6	32.0	1.2	0.0
39.4	36.9	56.6	50.4	32.0	1.2	0.0
39.3	36.9	56.5	50.3	32.0	1.2	0.0
39.3	36.9	56.2	50.1	32.0	1.2	0.0
39.3	36.8	56.3	50.3	32.0	1.2	0.0
39.2	36.8	56.1	50.1	32.0	1.2	0.0
39.2	36.9	56.0	50.0	32.0	1.2	0.0
39.2	36.7	55.8	49.9	32.0	1.2	0.0
39.1	36.8	55.7	49.8	32.0	1.2	0.0
39.1	36.7	55.7	49.7	32.0	1.2	0.0
39.0	36.6	55.5	49.7	32.0	1.2	0.0
39.1	36.7	55.4	49.5	32.0	1.2	0.0
39.0	36.7	55.3	49.4	32.0	1.2	0.0
39.0	36.6	55.2	49.3	32.0	1.2	0.0
39.0	36.7	55.1	49.2	32.0	1.2	0.0
38.9	36.6	55.0	49.2	32.0	1.1	0.0
38.8	36.6	54.8	49.2	32.0	1.1	0.0
38.8	36.5	54.7	49.0	32.0	1.1	0.0
38.8	36.5	54.6	48.9	32.0	1.1	0.0
38.8	36.5	54.5	48.9	32.0	1.1	0.0
38.7	36.4	54.4	48.8	32.0	1.1	0.0
38.7	36.5	54.2	48.7	32.0	1.1	0.0
38.6	36.5	54.1	48.7	32.0	1.1	0.0
38.6	36.4	54.0	48.6	32.0	1.1	0.0
38.6	36.5	54.0	48.5	32.0	1.1	0.0
38.6	36.4	53.8	48.3	32.1	1.1	0.0
38.6	36.3	53.6	48.2	32.0	1.1	0.0
38.5	36.3	53.5	48.2	32.0	1.1	0.0
38.4	36.3	53.5	48.1	32.0	1.1	0.0
38.4	36.2	53.4	48.1	32.0	1.1	0.0
38.4	36.3	53.3	47.9	32.0	1.1	0.0
38.3	36.3	53.1	47.8	32.0	1.1	0.0
38.3	36.2	53.1	47.8	32.0	1.1	0.0
38.3	36.2	53.0	47.7	32.0	1.0	0.0
38.2	36.2	52.8	47.7	32.0	1.0	0.0
38.2	36.2	52.7	47.6	32.0	1.0	0.0
38.2	36.1	52.8	47.5	32.0	1.0	0.0
38.1	36.1	52.5	47.4	32.0	1.0	0.0
38.1	36.1	52.5	47.3	32.0	1.0	0.0
38.1	36.0	52.5	47.3	32.0	1.0	0.0
38.0	36.0	52.2	47.2	32.0	1.0	0.0
38.1	36.0	52.2	47.1	32.0	1.0	0.0
38.1	36.0	52.0	47.1	32.0	1.0	0.0
38.0	36.1	52.0	46.9	32.0	1.0	0.0
38.0	36.0	51.8	46.8	32.0	1.0	0.0
38.0	35.8	51.8	46.8	32.0	1.0	0.0
37.8	36.0	51.6	46.7	32.0	1.0	0.0
37.9	35.9	51.5	46.7	32.0	1.0	0.0
37.7	35.9	51.5	46.5	32.0	1.0	0.0
37.8	35.8	51.3	46.5	32.0	1.0	0.0
37.7	35.8	51.2	46.5	32.0	1.0	0.0
37.7	35.8	51.0	46.4	32.0	1.0	0.0
37.8	35.9	51.1	46.4	32.0	1.0	0.0
37.7	35.8	50.9	46.3	32.0	0.9	0.0
37.6	35.7	50.9	46.2	32.0	0.9	0.0
37.6	35.7	50.8	46.0	32.0	0.9	0.0
37.6	35.7	50.7	46.0	32.0	0.9	0.0
37.5	35.7	50.6	46.0	32.0	0.9	0.0
37.5	35.7	50.4	45.9	32.0	0.9	0.0
37.6	35.7	50.3	45.8	32.0	0.9	0.0
37.6	35.7	50.3	45.7	32.0	0.9	0.0
37.5	35.6	50.2	45.6	32.1	0.9	0.0
37.5	35.6	50.2	45.7	32.0	0.9	0.0
37.4	35.6	50.0	45.4	32.0	0.9	0.0
37.4	35.7	49.9	45.4	32.0	0.9	0.0
37.3	35.5	49.9	45.4	32.0	0.9	0.0
37.3	35.5	49.8	45.2	32.0	0.9	0.0
37.3	35.5	49.7	45.3	32.0	0.9	0.0
37.3	35.5	49.5	45.1	32.0	0.9	0.0
37.3	35.5	49.5	45.1	32.0	0.9	0.0
37.2	35.5	49.3	45.1	32.0	0.9	0.0
37.2	35.4	49.3	45.0	32.0	0.9	0.0
37.2	35.4	49.1	44.9	32.0	0.9	0.0
37.1	35.4	49.1	44.9	32.0	0.9	0.0
37.1	35.4	49.0	44.8	32.0	0.9	0.0
37.1	35.3	49.0	44.8	32.0	0.8	0.0
37.0	35.4	48.8	44.7	32.0	0.8	0.0
37.0	35.3	48.8	44.6	32.0	0.8	0.0
37.0	35.3	48.8	44.5	32.0	0.8	0.0
37.0	35.3	48.7	44.5	32.0	0.8	0.0
37.0	35.3	48.5	44.3	32.0	0.8	0.0
36.9	35.3	48.6	44.3	32.0	0.8	0.0
36.9	35.3	48.4	44.2	32.0	0.8	0.0
36.9	35.3	48.4	44.2	32.0	0.8	0.0
36.9	35.3	48.3	44.2	32.0	0.8	0.0
36.9	35.2	48.2	44.1	32.0	0.8	0.0
36.8	35.2	48.0	44.0	32.0	0.8	0.0
36.8	35.2	47.9	44.1	32.0	0.8	0.0
36.8	35.2	48.0	43.9	32.0	0.8	0.0
36.8	35.2	47.8	43.9	32.0	0.8	0.0
36.7	35.1	47.9	43.9	32.0	0.8	0.0
36.7	35.2	47.6	43.8	32.0	0.8	0.0
36.6	35.1	47.6	43.8	32.0	0.8	0.0
36.6	35.0	47.6	43.7	32.0	0.8	0.0
36.6	35.1	47.4	43.5	32.0	0.8	0.0
36.6	35.0	47.4	43.6	32.0	0.8	0.0
36.6	35.1	47.2	43.5	32.0	0.8	0.0
36.6	35.0	47.1	43.4	32.0	0.8	0.0
36.5	35.1	47.1	43.4	32.0	0.8	0.0
36.5	35.0	47.0	43.2	32.0	0.8	0.0
36.5	35.0	46.9	43.2	32.0	0.7	0.0
36.4	35.0	46.9	43.1	32.0	0.7	0.0
36.4	35.0	46.8	43.1	32.0	0.7	0.0
36.5	35.0	46.7	43.1	32.0	0.7	0.0
36.4	35.0	46.7	43.1	32.0	0.7	0.0
36.5	34.9	46.6	42.9	32.0	0.7	0.0
36.4	34.9	46.6	43.0	32.0	0.7	0.0
36.3	34.9	46.4	42.7	32.0	0.7	0.0
36.3	34.8	46.4	42.8	32.0	0.7	0.0
36.3	34.8	46.3	42.7	32.0	0.7	0.0
36.3	34.9	46.2	42.7	32.0	0.7	0.0
36.3	34.8	46.2	42.7	32.0	0.7	0.0
36.1	34.8	46.2	42.7	32.0	0.7	0.0
36.1	34.7	46.0	42.5	32.0	0.7	0.0
36.2	34.7	46.0	42.5	32.0	0.7	0.0
36.2	34.8	45.9	42.3	32.0	0.7	0.0
36.1	34.8	45.8	42.3	32.0	0.7	0.0
36.2	34.7	45.8	42.2	32.0	0.7	0.0
36.1	34.7	45.7	42.3	32.1	0.7	0.0
36.2	34.8	45.6	42.3	32.0	0.7	0.0
36.1	34.7	45.5	42.2	32.0	0.7	0.0
36.0	34.6	45.4	42.1	32.0	0.7	0.0
36.0	34.7	45.5	42.0	32.0	0.7	0.0
36.0	34.6	45.4	42.0	32.0	0.7	0.0
36.1	34.7	45.3	41.9	32.0	0.7	0.0
35.9	34.7	45.3	41.8	32.0	0.7	0.0
35.9	34.6	45.2	41.9	32.0	0.7	0.0
35.9	34.5	45.1	41.8	32.0	0.7	0.0
35.9	34.8	45.1	41.8	32.0	0.7	0.0
35.9	34.7	45.0	41.7	32.0	0.6	0.0
35.9	34.6	44.9	41.6	32.0	0.6	0.0
35.8	34.6	44.8	41.6	32.0	0.6	0.0
35.8	34.6	44.8	41.6	32.0	0.6	0.0
35.8	34.5	44.6	41.5	32.0	0.6	0.0
35.9	34.6	44.6	41.5	32.0	0.6	0.0
35.8	34.5	44.5	41.5	32.0	0.6	0.0
35.8	34.5	44.4	41.4	32.0	0.6	0.0
35.8	34.4	44.5	41.5	32.0	0.6	0.0
35.8	34.5	44.4	41.3	32.0	0.6	0.0
35.7	34.5	44.3	41.2	32.0	0.6	0.0
35.7	34.6	44.3	41.2	32.0	0.6	0.0
35.6	34.4	44.3	41.2	32.0	0.6	0.0
35.7	34.4	44.2	41.1	32.0	0.6	0.0
35.6	34.3	44.2	41.0	32.0	0.6	0.0
35.6	34.4	44.1	40.9	32.0	0.6	0.0
35.6	34.4	43.9	41.0	32.0	0.6	0.0
35.5	34.4	43.9	41.0	32.0	0.6	0.0
35.6	34.4	43.8	40.8	32.0	0.6	0.0
35.5	34.3	43.8	40.8	32.0	0.6	0.0
35.5	34.4	43.8	40.7	32.0	0.6	0.0
35.4	34.3	43.7	40.8	32.0	0.6	0.0
35.4	34.4	43.6	40.6	32.0	0.6	0.0
35.4	34.3	43.5	40.7	32.0	0.6	0.0
35.5	34.3	43.4	40.7	32.0	0.6	0.0
35.5	34.3	43.4	40.7	32.0	0.6	0.0
35.5	34.3	43.4	40.6	32.0	0.6	0.0
35.4	34.2	43.4	40.5	32.0	0.6	0.0
35.4	34.4	43.3	40.5	32.0	0.6	0.0
35.4	34.3	43.2	40.3	32.0	0.6	0.0
